benchmark,topology,k,R,N,task_id,score,gpu_dynamic_kJ,utilization,answered,source_file,decent_convention
WorkBench,centralized,5,2,3,multi_domain_151,1.0,59.895877,0.733333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_3,0.0,29.069968,0.466667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,calendar_39,1.0,38.883167,0.766667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_160,0.0,63.463199,0.966667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,email_66,1.0,47.913053,0.633333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,project_management_19,1.0,17.979125,0.5,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,calendar_86,0.0,39.158697,0.466667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,email_83,1.0,30.274899,0.866667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,calendar_5,1.0,27.598628,0.6,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_76,1.0,56.848236,0.666667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_98,1.0,32.603925,0.6,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_167,0.0,36.127969,0.433333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_34,1.0,26.578052,0.533333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,project_management_0,1.0,17.206321,0.5,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,analytics_64,1.0,47.228496,0.433333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_132,1.0,87.778541,0.6,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,email_52,1.0,36.152179,0.933333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_184,0.0,51.468017,0.4,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,customer_relationship_manager_24,1.0,25.91986,0.7,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,project_management_20,1.0,76.591775,0.466667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_35,1.0,35.393672,0.766667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,calendar_14,1.0,16.974829,0.433333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,project_management_34,1.0,25.249754,0.766667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_116,0.0,41.790164,0.7,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,project_management_63,1.0,62.095773,0.933333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,analytics_103,0.0,92.049828,0.966667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,calendar_63,1.0,50.549681,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,email_88,1.0,34.898005,0.866667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_156,1.0,82.421771,0.733333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,email_48,1.0,45.57826,0.766667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,email_28,1.0,13.889918,0.466667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,calendar_74,1.0,44.641491,0.7,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_145,1.0,42.537889,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_141,1.0,30.403246,0.7,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,analytics_56,1.0,73.328624,0.4,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,5,2,3,multi_domain_12,1.0,58.14659,0.7,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k5_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_8,1.0,16.374605,0.285714,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,customer_relationship_manager_4,1.0,9.453087,0.238095,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,analytics_72,1.0,30.886638,0.404762,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_16,0.0,104.718807,0.714286,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_89,1.0,40.740486,0.452381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_62,1.0,20.102356,0.380952,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_64,1.0,21.437008,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_51,1.0,60.252675,0.642857,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_130,1.0,80.541361,0.52381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,analytics_108,0.0,96.255789,0.880952,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,analytics_22,0.0,30.852967,0.428571,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_2,1.0,24.098051,0.47619,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_39,1.0,24.087557,0.380952,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_81,1.0,87.067523,0.595238,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_151,1.0,113.467196,0.52381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_3,1.0,38.370328,0.333333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_39,1.0,67.923562,0.833333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_160,0.0,47.986296,0.47619,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_66,1.0,23.920346,0.547619,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,project_management_19,1.0,27.80779,0.642857,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_86,1.0,47.987661,0.547619,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_83,1.0,47.172215,0.52381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_5,1.0,21.359015,0.404762,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_76,1.0,72.821562,0.452381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_98,1.0,29.578295,0.285714,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_167,0.0,45.009536,0.642857,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_34,1.0,36.111636,0.5,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,project_management_0,1.0,16.240585,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,analytics_64,1.0,85.92464,0.309524,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_132,1.0,47.968552,0.47619,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_52,1.0,19.354453,0.380952,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_184,0.0,57.021477,0.47619,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,customer_relationship_manager_24,1.0,21.452206,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,project_management_20,1.0,77.226595,0.333333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_35,1.0,66.266984,0.642857,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_14,1.0,23.847784,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,project_management_34,1.0,32.850654,0.452381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_116,0.0,34.13137,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,project_management_63,1.0,63.916094,0.666667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,analytics_103,0.0,45.377722,0.52381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_63,0.0,56.948509,0.5,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_88,1.0,53.254811,0.52381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_156,1.0,65.042787,0.52381,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_48,1.0,72.042481,0.904762,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,email_28,1.0,16.442237,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,calendar_74,1.0,29.061398,0.404762,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_145,1.0,38.866664,0.571429,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_141,1.0,29.236093,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,analytics_56,1.0,57.946827,0.357143,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,centralized,7,2,3,multi_domain_12,1.0,97.244311,0.690476,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_centralized_k7_R2.jsonl,
WorkBench,decentralized,1,2,3,calendar_8,0.0,7.887715,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,customer_relationship_manager_4,1.0,6.602025,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,analytics_72,1.0,25.500159,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_16,0.0,47.931571,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_89,1.0,17.772163,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_62,0.0,9.909736,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_64,1.0,13.900537,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_51,0.0,7.182282,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_130,1.0,21.604377,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,analytics_108,0.0,48.938342,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,analytics_22,0.0,10.526238,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,calendar_2,1.0,8.921329,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_39,1.0,10.648262,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_81,1.0,78.490366,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_151,0.0,97.496533,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_3,0.0,22.21967,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,calendar_39,0.0,9.258715,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_160,0.0,40.736579,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_66,0.0,9.247672,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,project_management_19,1.0,10.017328,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,calendar_86,0.0,39.976304,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_83,1.0,10.52632,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,calendar_5,0.0,9.330746,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_76,0.0,33.539985,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_98,0.0,13.357624,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_167,0.0,14.933364,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_34,1.0,9.971348,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,project_management_0,1.0,7.450737,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,analytics_64,1.0,26.500081,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_132,1.0,16.550604,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_52,0.0,7.141528,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_184,0.0,17.834073,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,customer_relationship_manager_24,1.0,8.721377,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,project_management_20,1.0,11.906204,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_35,0.0,9.330468,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,calendar_14,0.0,10.164869,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,project_management_34,1.0,14.872638,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_116,0.0,20.701763,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,project_management_63,0.0,33.433826,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,analytics_103,0.0,13.591148,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,calendar_63,0.0,17.781618,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_88,0.0,9.300073,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_156,0.0,59.337571,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_48,0.0,31.226971,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,email_28,0.0,9.60492,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,calendar_74,1.0,15.09442,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_145,0.0,13.949911,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_141,0.0,17.46829,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,analytics_56,1.0,26.427507,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,1,2,3,multi_domain_12,0.0,9.341965,1.0,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k1.jsonl,early
WorkBench,decentralized,10,2,3,calendar_8,1.0,29.982407,0.188889,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,customer_relationship_manager_4,1.0,13.098744,0.2,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,analytics_72,1.0,106.577251,0.322222,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,multi_domain_16,0.0,124.157662,0.3375,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,multi_domain_89,1.0,91.711566,0.344444,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,email_62,1.0,23.14594,0.222222,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,multi_domain_64,1.0,43.825933,0.288889,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,multi_domain_51,1.0,16.698435,0.283333,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,multi_domain_130,1.0,85.552577,0.255556,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,analytics_108,0.0,52.452057,0.316667,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
WorkBench,decentralized,10,2,3,analytics_22,1.0,26.793433,0.188889,1,final_qwen9b_canonical/WorkBench/k_sweep/Qwen_Qwen3.5-9B_decentralized_k10.jsonl,early
