source_dir,cell_file,model,topology,k,R,N,task_id,instance_id,benchmark,patch_presence_correct,model_patch_length,real_correct,harness_category,gpu_dynamic_kJ,n_llm_calls,n_react_steps,rounds_used,wall_seconds,total_tokens
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-13447,,swebench,False,0,,unharnessed_nodiff,13.671482355388717,25,0,,76.01369456388056,64018
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-14534,,swebench,False,0,,unharnessed_nodiff,13.072504117761275,25,0,,71.40706055797637,65658
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-15202,,swebench,False,0,,unharnessed_nodiff,16.12398978165942,25,0,,86.93036657012999,65994
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-15320,,swebench,False,0,,unharnessed_nodiff,19.033423182484782,25,0,,105.24531018733978,64836
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-15819,,swebench,False,0,,unharnessed_nodiff,31.046437317681352,25,0,,161.6305987648666,83854
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-15996,,swebench,False,0,,unharnessed_nodiff,14.41458970804526,25,0,,86.21536380983889,58144
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-16139,,swebench,False,0,,unharnessed_nodiff,19.254576613881706,25,0,,106.30824450962245,91989
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-16229,,swebench,False,0,,unharnessed_nodiff,11.01269194654186,25,0,,65.43424657359719,75925
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,django__django-16820,,swebench,False,0,,unharnessed_nodiff,20.65665846843511,25,0,,111.546611815691,68463
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,matplotlib__matplotlib-18869,,swebench,False,0,,unharnessed_nodiff,29.649987043547778,25,0,,152.4696168154478,109480
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,matplotlib__matplotlib-23299,,swebench,False,0,,unharnessed_nodiff,7.960398546905004,25,0,,44.71083742193878,83335
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,matplotlib__matplotlib-24334,,swebench,False,0,,unharnessed_nodiff,9.48654252916261,25,0,,53.050407657399774,82326
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,mwaskom__seaborn-3010,,swebench,True,0,True,harnessed_pass,15.19975867829656,25,0,,83.66449920460582,80569
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,pydata__xarray-4248,,swebench,False,0,,unharnessed_nodiff,11.664193944353405,25,0,,64.02533172816038,89039
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,pydata__xarray-4493,,swebench,False,0,,unharnessed_nodiff,8.761793702158151,25,0,,49.418238025158644,82230
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,pytest-dev__pytest-5495,,swebench,False,0,,unharnessed_nodiff,11.510589586946411,25,0,,62.523351380601525,69505
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,pytest-dev__pytest-8365,,swebench,False,0,,unharnessed_nodiff,12.09188168929674,25,0,,65.54107502289116,88655
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,scikit-learn__scikit-learn-13142,,swebench,False,0,,unharnessed_nodiff,30.030483591546332,25,0,,155.08474326878786,117142
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,scikit-learn__scikit-learn-13439,,swebench,False,0,,unharnessed_nodiff,12.825300456405527,25,0,,69.60984424687922,83774
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,scikit-learn__scikit-learn-25638,,swebench,False,0,,unharnessed_nodiff,31.222099869495118,25,0,,161.01444470882416,91004
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,scikit-learn__scikit-learn-25747,,swebench,False,0,,unharnessed_nodiff,9.105365913806478,25,0,,51.0778723731637,114905
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sphinx-doc__sphinx-10451,,swebench,False,0,,unharnessed_nodiff,11.913495584363577,25,0,,65.59459420107305,79468
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sphinx-doc__sphinx-8713,,swebench,False,0,,unharnessed_nodiff,30.33123241125644,25,0,,156.69208681583405,72520
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-11870,,swebench,False,0,,unharnessed_nodiff,14.239641451672021,25,0,,76.38853547535837,78891
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-11897,,swebench,False,0,,unharnessed_nodiff,29.447759661024833,25,0,,151.86573535576463,70253
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-13031,,swebench,False,0,,unharnessed_nodiff,13.430624990880824,25,0,,73.19398248381913,58835
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-13773,,swebench,False,0,,unharnessed_nodiff,10.218914251212613,25,0,,56.07826006785035,70709
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-13971,,swebench,False,0,,unharnessed_nodiff,12.347319628863513,25,0,,66.96807787194848,68013
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-14317,,swebench,False,0,,unharnessed_nodiff,11.411739459314807,25,0,,63.05774196609855,65064
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-14396,,swebench,False,0,,unharnessed_nodiff,15.224865189158216,25,0,,81.84697442129254,93843
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-15308,,swebench,False,0,,unharnessed_nodiff,10.13699973602251,25,0,,56.010433768853545,77666
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-15345,,swebench,False,0,,unharnessed_nodiff,11.010195432780147,25,0,,62.93024114705622,70511
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-15346,,swebench,False,0,,unharnessed_nodiff,20.56662371662641,25,0,,110.01024299114943,82354
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-15609,,swebench,False,0,,unharnessed_nodiff,10.425925161188074,25,0,,59.54751292616129,70824
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-17139,,swebench,False,0,,unharnessed_nodiff,18.369052061823524,25,0,,99.888203157112,87700
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-18532,,swebench,False,0,,unharnessed_nodiff,29.79406233786553,25,0,,153.93349292129278,72677
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-20154,,swebench,False,0,,unharnessed_nodiff,10.782652468366164,25,0,,59.6834881156683,104592
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-21171,,swebench,False,0,,unharnessed_nodiff,12.925152682069209,25,0,,69.86788164451718,103138
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-22840,,swebench,False,0,,unharnessed_nodiff,17.415346440663395,25,0,,94.68285885825753,134413
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-24066,,swebench,False,0,,unharnessed_nodiff,16.047183777121596,25,0,,87.52305258437991,85877
a5000_swebench,Qwen_Qwen3.5-9B_independent_k7.jsonl,Qwen_9B_BF16,independent,7,,,sympy__sympy-24152,,swebench,False,0,,unharnessed_nodiff,10.424778928390696,25,0,,57.400395857170224,82177
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,astropy__astropy-14182,,swebench,False,0,,unharnessed_nodiff,4.606584379811707,17,0,,27.472491807304323,54877
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,astropy__astropy-7746,,swebench,False,0,,unharnessed_nodiff,11.839755966030209,17,0,,69.61330560094211,55352
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-11620,,swebench,False,0,,unharnessed_nodiff,2.6863050929428676,10,0,,16.095273020211607,28178
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-11848,,swebench,False,0,,unharnessed_nodiff,32.80448006123396,17,0,,171.78862459491938,66392
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-12284,,swebench,False,0,,unharnessed_nodiff,4.196752863260628,17,0,,27.426945990300737,47391
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-12308,,swebench,False,0,,unharnessed_nodiff,5.600989051608679,17,0,,36.787293308763765,63440
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-12497,,swebench,False,0,,unharnessed_nodiff,3.9043025124013937,10,0,,24.712402388220653,29084
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-12589,,swebench,False,0,,unharnessed_nodiff,6.551820155654435,17,0,,38.4423845136771,61112
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-13158,,swebench,False,0,,unharnessed_nodiff,25.996984738396606,17,0,,135.90538516594097,46877
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-13447,,swebench,False,0,,unharnessed_nodiff,4.997680541004445,17,0,,30.76421588426456,51851
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-14534,,swebench,False,0,,unharnessed_nodiff,4.51992542192879,10,0,,26.74028369493317,31411
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-15202,,swebench,False,0,,unharnessed_nodiff,3.87661337612679,10,0,,22.020848973537795,27168
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-15320,,swebench,False,0,,unharnessed_nodiff,7.274014173710864,17,0,,43.22234078892507,47275
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-15819,,swebench,False,0,,unharnessed_nodiff,5.885812537377913,17,0,,35.43366719677579,58914
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-15996,,swebench,False,0,,unharnessed_nodiff,6.743726984644348,17,0,,41.59966157982126,62771
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-16139,,swebench,False,0,,unharnessed_nodiff,5.554526735435297,17,0,,36.68668354279362,56301
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-16229,,swebench,False,0,,unharnessed_nodiff,7.576892820118983,17,0,,44.1840142137371,54794
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,django__django-16820,,swebench,False,0,,unharnessed_nodiff,2.928437770874212,10,0,,17.21020618896,28216
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,matplotlib__matplotlib-18869,,swebench,False,0,,unharnessed_nodiff,15.876355038376428,17,0,,84.97478792024776,80193
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,matplotlib__matplotlib-23299,,swebench,False,0,,unharnessed_nodiff,5.35640723376457,17,0,,32.82981963141356,61641
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,matplotlib__matplotlib-24334,,swebench,False,0,,unharnessed_nodiff,5.1566559892776755,17,0,,30.447713000234216,56457
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,mwaskom__seaborn-3010,,swebench,False,0,,unharnessed_nodiff,2.974293079604128,10,0,,17.5154538678471,39312
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,pydata__xarray-4248,,swebench,False,0,,unharnessed_nodiff,23.969435487061606,10,0,,123.27571425389033,41468
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,pydata__xarray-4493,,swebench,False,0,,unharnessed_nodiff,4.867326006273168,17,0,,28.80746767576784,58629
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,pytest-dev__pytest-5495,,swebench,False,0,,unharnessed_nodiff,5.736651498865352,17,0,,32.70054334308952,54958
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,pytest-dev__pytest-8365,,swebench,False,0,,unharnessed_nodiff,4.835420704928899,17,0,,28.796522181248292,66559
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,scikit-learn__scikit-learn-13142,,swebench,False,0,,unharnessed_nodiff,4.6918140167105875,17,0,,28.169551622821018,69273
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,scikit-learn__scikit-learn-13439,,swebench,False,0,,unharnessed_nodiff,5.568224395133978,17,0,,32.5792071899632,62833
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,scikit-learn__scikit-learn-25638,,swebench,False,0,,unharnessed_nodiff,7.092291064320148,17,0,,40.39409717160743,91435
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,scikit-learn__scikit-learn-25747,,swebench,False,0,,unharnessed_nodiff,5.2580098930186585,17,0,,30.807006907300092,89851
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sphinx-doc__sphinx-10451,,swebench,False,0,,unharnessed_nodiff,6.295845127201428,17,0,,36.36703386728186,68324
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sphinx-doc__sphinx-8713,,swebench,False,0,,unharnessed_nodiff,7.952987864834581,17,0,,45.06216486496851,71219
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-11870,,swebench,False,0,,unharnessed_nodiff,6.357602010484207,17,0,,36.304441776359454,49965
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-11897,,swebench,False,0,,unharnessed_nodiff,4.625602333950798,10,0,,26.57353599392809,32249
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-13031,,swebench,False,0,,unharnessed_nodiff,5.051296616932474,17,0,,29.341107565676793,56991
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-13773,,swebench,False,0,,unharnessed_nodiff,5.464332878113986,17,0,,32.232766960398294,47593
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-13971,,swebench,False,0,,unharnessed_nodiff,5.463551842678946,17,0,,32.38171463715844,63247
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-14317,,swebench,False,0,,unharnessed_nodiff,5.409609939924608,17,0,,31.89057631941978,53417
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-14396,,swebench,False,0,,unharnessed_nodiff,9.904587428888611,17,0,,54.48735742922872,70970
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-15308,,swebench,False,0,,unharnessed_nodiff,5.962383273903758,17,0,,37.63940175215248,53089
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-15345,,swebench,False,0,,unharnessed_nodiff,21.47550805939716,3,0,,108.73295195109677,7307
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-15346,,swebench,False,0,,unharnessed_nodiff,30.90573280467011,17,0,,161.4711240021279,46153
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-15609,,swebench,False,0,,unharnessed_nodiff,6.533188250980463,17,0,,39.6711125097936,40313
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-17139,,swebench,False,0,,unharnessed_nodiff,14.80028953777771,17,0,,82.21135212178342,89793
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-18532,,swebench,False,0,,unharnessed_nodiff,6.38612761475602,17,0,,37.32078202301636,56325
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-20154,,swebench,False,0,,unharnessed_nodiff,7.036726103353983,17,0,,39.87070632202085,50300
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-21171,,swebench,False,0,,unharnessed_nodiff,8.9097892544377,17,0,,51.34914105082862,96899
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-22840,,swebench,False,0,,unharnessed_nodiff,7.840923539114222,17,0,,44.62583649717271,76610
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-24066,,swebench,False,0,,unharnessed_nodiff,2.814193545312187,10,0,,17.023380521219224,35497
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M2.jsonl,Qwen_9B_BF16,independent,7,,2,sympy__sympy-24152,,swebench,False,0,,unharnessed_nodiff,31.043194262926498,17,0,,162.3773618809646,74600
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,astropy__astropy-14182,,swebench,False,0,,unharnessed_nodiff,12.550578312606621,33,0,,71.01359882217366,141757
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,astropy__astropy-7746,,swebench,False,0,,unharnessed_nodiff,20.3776135747249,33,0,,111.0890485587297,150629
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-11620,,swebench,False,0,,unharnessed_nodiff,8.880666334816524,26,0,,52.37219847494271,92717
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-11848,,swebench,False,0,,unharnessed_nodiff,19.948759982891062,26,0,,111.90414285624865,103838
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-12284,,swebench,False,0,,unharnessed_nodiff,11.083019735395991,33,0,,65.17058184067719,106585
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-12308,,swebench,False,0,,unharnessed_nodiff,8.60801898410218,26,0,,54.79231480159797,95862
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-12497,,swebench,False,0,,unharnessed_nodiff,16.039532667165513,26,0,,88.7546343987342,97633
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-12589,,swebench,False,0,,unharnessed_nodiff,11.314936485851142,33,0,,65.77485154988244,113417
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-13158,,swebench,False,0,,unharnessed_nodiff,10.047546697284698,33,0,,59.43709946901072,103326
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-13447,,swebench,False,0,,unharnessed_nodiff,10.529992543235757,33,0,,60.83418182760943,103343
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-14534,,swebench,True,0,False,harnessed_fail,34.11111643010597,33,0,,180.71804088447243,124285
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-15202,,swebench,False,0,,unharnessed_nodiff,10.17519040826735,33,0,,59.64463198906742,85700
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-15320,,swebench,False,0,,unharnessed_nodiff,8.728637176620104,19,0,,50.944423375767656,56806
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-15819,,swebench,False,0,,unharnessed_nodiff,14.122543682397318,33,0,,80.2666360756848,115336
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-15996,,swebench,False,0,,unharnessed_nodiff,13.109532237225881,33,0,,77.2891250672983,111588
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-16139,,swebench,False,0,,unharnessed_nodiff,9.149740174897284,26,0,,59.33250643394422,97258
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-16229,,swebench,False,0,,unharnessed_nodiff,9.553722606143845,33,0,,57.20455267338548,99873
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,django__django-16820,,swebench,False,0,,unharnessed_nodiff,8.82306181838137,26,0,,52.20182370021939,68329
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,matplotlib__matplotlib-18869,,swebench,False,0,,unharnessed_nodiff,30.006507842475134,26,0,,156.62588051671628,127116
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,matplotlib__matplotlib-23299,,swebench,False,0,,unharnessed_nodiff,10.392683577371,33,0,,61.35806901357137,125401
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,matplotlib__matplotlib-24334,,swebench,False,0,,unharnessed_nodiff,11.710224467717689,33,0,,66.52325802261475,142757
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,mwaskom__seaborn-3010,,swebench,False,0,,unharnessed_nodiff,13.94823339953285,33,0,,87.44178010092583,129991
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,pydata__xarray-4248,,swebench,False,0,,unharnessed_nodiff,14.003508854191622,26,0,,76.15221915801521,103668
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,pydata__xarray-4493,,swebench,False,0,,unharnessed_nodiff,12.427430013047697,33,0,,72.51951188489329,146063
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,pytest-dev__pytest-5495,,swebench,False,0,,unharnessed_nodiff,10.389727578763619,33,0,,59.971964049502276,109281
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,pytest-dev__pytest-8365,,swebench,False,0,,unharnessed_nodiff,12.53053410816686,33,0,,70.92064727260731,141491
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_independent_k7_M4.jsonl,Qwen_9B_BF16,independent,7,,4,scikit-learn__scikit-learn-13142,,swebench,False,0,,unharnessed_nodiff,9.745506271622446,33,0,,57.05966589041054,159210
